date,rank,level,xp
2014-04-09,67410,99,14395170
2014-04-10,67764,99,14395170
2014-04-13,68563,99,14395170
2014-04-14,69530,99,14395170
2014-04-15,69908,99,14395170
2014-04-19,71442,99,14395170
2014-04-20,71799,99,14395170
2014-04-21,72187,99,14395170
2014-04-22,72560,99,14395170
2014-04-25,73414,99,14395170
2014-04-26,73582,99,14395170
2014-04-27,73953,99,14395170
2014-05-01,75023,99,14395170
2014-05-02,75292,99,14395170
2014-05-03,75617,99,14395170
2014-05-04,76003,99,14395170
2014-05-05,76337,99,14395170
2014-05-06,76677,99,14395170
2014-05-07,76920,99,14395170
2014-05-08,77258,99,14395170
2014-05-09,77461,99,14395170
2014-05-10,77738,99,14395170
2014-05-11,78039,99,14395500
2014-05-12,78333,99,14395500
2014-05-13,78569,99,14395500
2014-05-14,78667,99,14395500
2014-05-15,78882,99,14395500
2014-05-16,79062,99,14395500
2014-05-17,79305,99,14395500
2014-05-18,79631,99,14395500
2014-05-19,79920,99,14395500
2014-05-20,80119,99,14395500
2014-05-21,80398,99,14395500
2014-05-22,80621,99,14395500
2014-05-23,80868,99,14395500
2014-05-24,81085,99,14395500
2014-05-25,81297,99,14395500
2014-05-26,81581,99,14395500
2014-05-27,81828,99,14395500
2014-05-28,82107,99,14395500
2014-05-29,82375,99,14395500
2014-05-30,82548,99,14395500
2014-05-31,82807,99,14395500
2014-06-01,83088,99,14395500
2014-06-02,83345,99,14395500
2014-06-03,83525,99,14395500
2014-06-05,84001,99,14395500
2014-06-06,84180,99,14395500
2014-06-07,84412,99,14395500
2014-06-08,84647,99,14395846
2014-06-09,84900,99,14395846
2014-06-10,85104,99,14395846
2014-06-12,85483,99,14395846
2014-06-13,85693,99,14395846
2014-06-14,85907,99,14395846
2014-06-15,86082,99,14396192
2014-06-16,86381,99,14396192
2014-06-17,86598,99,14396192
2014-06-18,86870,99,14396192
2014-06-19,87070,99,14396192
2014-06-20,87302,99,14396192
2014-06-21,87503,99,14396192
2014-06-24,88099,99,14396648
2014-06-25,88296,99,14396648
2014-06-26,88512,99,14396648
2014-06-27,88713,99,14396648
2014-06-30,84858,99,14607732
2014-07-01,84452,99,14638952
2014-07-02,84655,99,14638952
2014-07-06,85299,99,14639323
2014-07-07,85504,99,14639323
2014-07-08,85652,99,14639323
2014-07-09,85854,99,14639323
2014-07-10,86032,99,14639323
2014-07-11,86229,99,14639323
2014-07-12,86443,99,14639323
2014-07-13,86585,99,14639323
2014-07-14,86763,99,14639323
2014-07-15,87052,99,14639323
2014-07-18,87798,99,14639829
2014-07-19,82652,99,14921795
2014-07-21,82987,99,14930060
2014-07-24,82601,99,14973367
2014-07-25,82771,99,14973367
2014-07-26,82946,99,14973367
2014-07-27,83124,99,14973367
2014-07-28,83332,99,14973367
2014-07-29,83519,99,14973367
2014-07-30,83678,99,14973367
2014-07-31,83869,99,14973367
2014-08-01,84048,99,14973367
2014-08-02,84219,99,14973367
2014-08-03,84424,99,14973367
2014-08-04,84653,99,14973367
2014-08-05,84680,99,14981662
2014-08-06,84836,99,14981662
2014-08-07,84990,99,14981662
2014-08-09,83237,99,15090934
2014-08-10,83353,99,15092331
2014-08-11,83437,99,15097250
2014-08-12,83311,99,15115337
2014-08-13,83389,99,15119759
2014-08-15,78225,99,15467323
2014-08-16,78368,99,15467653
2014-08-17,,0,0
2014-08-18,,0,0
2014-08-19,78412,99,15492225
2014-08-20,78284,99,15493260
2014-08-21,78025,99,15496786
2014-08-22,77527,99,15505810
2014-08-23,76169,99,15552576
2014-08-24,76055,99,15552576
2014-08-25,75863,99,15552576
2014-08-27,74643,99,15553098
2014-08-28,74719,99,15553748
2014-08-29,74792,99,15554686
2014-08-30,73143,99,15688420
2014-08-31,72885,99,15720205
2014-09-01,71447,99,15839474
2014-09-02,70835,99,15894354
2014-09-03,70864,99,15894837
2014-09-04,70432,99,15938024
2014-09-05,70325,99,15955409
2014-09-06,69069,99,16073524
2014-09-08,68140,99,16175150
2014-09-09,68210,99,16175495
2014-09-10,68175,99,16186744
2014-09-11,67996,99,16210455
2014-09-13,67760,99,16243233
2014-09-14,67345,99,16286341
2014-09-15,67151,99,16309500
2014-09-16,67140,99,16309535
2014-09-18,66919,99,16334031
2014-09-19,66974,99,16334031
2014-09-20,67000,99,16334066
2014-09-21,66369,99,16394683
2014-09-22,65634,99,16471159
2014-09-24,65440,99,16500354
2014-09-25,63594,99,16699824
2014-09-26,63530,99,16710287
2014-09-27,63172,99,16750156
2014-09-28,62577,99,16818348
2014-09-29,60833,99,17019927
2014-09-30,60510,99,17060978
2014-10-01,59998,99,17125966
2014-10-02,59709,99,17163712
2014-10-03,59613,99,17185544
2014-10-04,58306,99,17347250
2014-10-05,57874,99,17415717
2014-10-06,57360,99,17477384
2014-10-07,57249,99,17498928
2014-10-08,56966,99,17538824
2014-10-10,56856,99,17562116
2014-10-11,56654,99,17590819
2014-10-12,55999,99,17682221
2014-10-13,56036,99,17684014
2014-10-14,55993,99,17684154
2014-10-15,56014,99,17686054
2014-10-16,56022,99,17690808
2014-10-17,55729,99,17729943
2014-10-18,55755,99,17731660
2014-10-19,55714,99,17741031
2014-10-20,55770,99,17741171
2014-10-21,55780,99,17741311
2014-10-22,55792,99,17742247
2014-10-23,55841,99,17742392
2014-10-24,55794,99,17751893
2014-10-25,55805,99,17752103
2014-10-26,55717,99,17764483
2014-10-27,55679,99,17771992
2014-10-28,55552,99,17789961
2014-10-29,55496,99,17800793
2014-10-30,55502,99,17803185
2014-11-01,55539,99,17804110
2014-11-02,55619,99,17805540
2014-11-03,55693,99,17814478
2014-11-04,55700,99,17814548
2014-11-05,55719,99,17819024
2014-11-06,55729,99,17825919
2014-11-07,55716,99,17825992
2014-11-08,55608,99,17843202
2014-11-09,55498,99,17865632
2014-11-10,55547,99,17866781
2014-11-11,55544,99,17866929
2014-11-12,55489,99,17877717
2014-11-13,55546,99,17879207
2014-11-14,55528,99,17879207
2014-11-15,55594,99,17879301
2014-11-16,55609,99,17880192
2014-11-17,55673,99,17880332
2014-11-19,55736,99,17880612
2014-11-20,55748,99,17880612
2014-11-21,55814,99,17880614
2014-11-22,55836,99,17880614
2014-11-23,55906,99,17880894
2014-11-24,55962,99,17881174
2014-11-25,55968,99,17883608
2014-11-26,55935,99,17893102
2014-11-27,55968,99,17893102
2014-11-28,55990,99,17893420
2014-11-29,55817,99,17920998
2014-12-02,,0,0
2014-12-03,,0,0
2014-12-04,,0,0
2014-12-05,,0,0
2014-12-06,,0,0
2014-12-08,,0,0
2014-12-09,,0,0
2014-12-10,,0,0
2014-12-11,,0,0
2014-12-12,,0,0
2014-12-13,,0,0
2014-12-14,,0,0
2014-12-15,,0,0
2014-12-16,,0,0
2014-12-17,,0,0
2014-12-19,,0,0
2014-12-20,,0,0
2014-12-21,,0,0
2014-12-22,,0,0
2014-12-23,,0,0
2014-12-24,,0,0
2014-12-25,,0,0
2014-12-26,,0,0
2014-12-27,,0,0
2014-12-28,,0,0
2014-12-29,56418,99,18054044
2014-12-30,56475,99,18054388
2014-12-31,56523,99,18054388
2015-01-01,56554,99,18055425
2015-01-02,56597,99,18058625
2015-01-03,56593,99,18071081
2015-01-04,56592,99,18080909
2015-01-06,56728,99,18083740
2015-01-07,56799,99,18085198
2015-01-08,56835,99,18085198
2015-01-09,56907,99,18085198
2015-01-10,56981,99,18085198
2015-01-11,57043,99,18086285
2015-01-12,57093,99,18087639
2015-01-13,,0,0
2015-01-14,57214,99,18087639
2015-01-15,57271,99,18087639
2015-01-16,57314,99,18087639
2015-01-17,57359,99,18087639
2015-01-19,57498,99,18087639
2015-01-20,57557,99,18087639
2015-01-21,57619,99,18087639
2015-01-22,57665,99,18087639
2015-01-23,57713,99,18087942
2015-01-25,57843,99,18087942
2015-01-26,57882,99,18087942
2015-01-27,57931,99,18087942
2015-01-28,57971,99,18087942
2015-01-30,58080,99,18087942
2015-01-31,58088,99,18087942
2015-02-01,58113,99,18087942
2015-02-02,58173,99,18087942
2015-02-03,58231,99,18087942
2015-02-05,58291,99,18087942
2015-02-06,58352,99,18087942
2015-02-07,58406,99,18087942
2015-02-08,58486,99,18087942
2015-02-09,58530,99,18087942
2015-02-10,58584,99,18087942
2015-02-11,58636,99,18087942
2015-02-12,58671,99,18087942
2015-02-13,58719,99,18087942
2015-02-14,58783,99,18087942
2015-02-15,58850,99,18087942
2015-02-16,58912,99,18087942
2015-02-17,58969,99,18087942
2015-02-18,59054,99,18087942
2015-02-19,59119,99,18087942
2015-02-20,59169,99,18087942
2015-02-21,59282,99,18087942
2015-02-23,59568,99,18087942
2015-02-24,59633,99,18087942
2015-02-25,59698,99,18087942
2015-02-26,59773,99,18087942
2015-02-27,59815,99,18087942
2015-03-01,60008,99,18087942
2015-03-02,60101,99,18087942
2015-03-03,60161,99,18087942
2015-03-04,60224,99,18087942
2015-03-05,60290,99,18087942
2015-03-06,60374,99,18087942
2015-03-07,60423,99,18087942
2015-03-08,60505,99,18087942
2015-03-09,60588,99,18087942
2015-03-10,60648,99,18087942
2015-03-12,60758,99,18087942
2015-03-13,60800,99,18087942
2015-03-14,60858,99,18087942
2015-03-15,60924,99,18087942
2015-03-16,60999,99,18087942
2015-03-17,61061,99,18087942
2015-03-18,61100,99,18087942
2015-03-19,61158,99,18087942
2015-03-20,61213,99,18087942
2015-03-21,61259,99,18087942
2015-03-22,61326,99,18089136
2015-03-23,61392,99,18092021
2015-03-25,61446,99,18092021
2015-03-26,61515,99,18092021
2015-03-27,61553,99,18092021
2015-03-28,61585,99,18092021
2015-03-29,61619,99,18097021
2015-03-30,61601,99,18109728
2015-03-31,61630,99,18109728
2015-04-01,61656,99,18109728
2015-04-02,61677,99,18109728
2015-04-04,61803,99,18109728
2015-04-05,61842,99,18109728
2015-04-06,61923,99,18109728
2015-04-07,61974,99,18109728
2015-04-08,62030,99,18109728
2015-04-09,62064,99,18109728
2015-04-10,62099,99,18109728
2015-04-11,62136,99,18109728
2015-04-12,62166,99,18109728
2015-04-13,62241,99,18109728
2015-04-14,62226,99,18109728
2015-04-16,62261,99,18109728
2015-04-17,62288,99,18109728
2015-04-18,62324,99,18109728
2015-04-19,62371,99,18109728
2015-04-20,62395,99,18109728
2015-04-21,62421,99,18109728
2015-04-22,62399,99,18109728
2015-04-23,62433,99,18109728
2015-04-24,62474,99,18109728
2015-04-25,62518,99,18109728
2015-04-26,62581,99,18109728
2015-04-28,62653,99,18109728
2015-04-29,62675,99,18109728
2015-04-30,62713,99,18109728
2015-05-01,62732,99,18109728
2015-05-02,62776,99,18109728
2015-05-03,62837,99,18109728
2015-05-04,62893,99,18109728
2015-05-05,62957,99,18109728
2015-05-06,62988,99,18109728
2015-05-07,63043,99,18109728
2015-05-08,63098,99,18109728
2015-05-09,63147,99,18109728
2015-05-11,63276,99,18109728
2015-05-12,63311,99,18109728
2015-05-13,63349,99,18109728
2015-05-14,63389,99,18109728
2015-05-15,63439,99,18109728
2015-05-16,63508,99,18109728
2015-05-17,63595,99,18109728
2015-05-18,63687,99,18109728
2015-05-19,63753,99,18109728
2015-05-21,63836,99,18109728
2015-05-23,63905,99,18109728
2015-05-24,63935,99,18109728
2015-05-25,64006,99,18109728
2015-05-27,64114,99,18109728
2015-05-28,64143,99,18109728
2015-05-29,64189,99,18109728
2015-05-30,64264,99,18109728
2015-05-31,64307,99,18109728
2015-06-02,64401,99,18109728
2015-06-03,64446,99,18109728
2015-06-04,64444,99,18109728
2015-06-05,64472,99,18109728
2015-06-06,64493,99,18109728
2015-06-08,64604,99,18109728
2015-06-09,64620,99,18109728
2015-06-10,64653,99,18109728
2015-06-11,64700,99,18109728
2015-06-12,64734,99,18109728
2015-06-13,64757,99,18109728
2015-06-15,64875,99,18109728
2015-06-16,64908,99,18109728
2015-06-17,64955,99,18109728
2015-06-18,64984,99,18109728
2015-06-19,64972,99,18109728
2015-06-20,65009,99,18109728
2015-06-21,65030,99,18109728
2015-06-22,65030,99,18109728
2015-06-23,65030,99,18109728
2015-06-24,65030,99,18109728
2015-06-26,65030,99,18109728
2015-06-27,65030,99,18109728
2015-06-28,65030,99,18109728
2015-06-29,65030,99,18109728
2015-06-30,65030,99,18109728
2015-07-02,65030,99,18109728
2015-07-03,65030,99,18109728
2015-07-04,65030,99,18109728
2015-07-05,65030,99,18109728
2015-07-06,65030,99,18109728
2015-07-07,65030,99,18109728
2015-07-08,65030,99,18109728
2015-07-09,65030,99,18109728
2015-07-10,65030,99,18109728
2015-07-11,65030,99,18109728
2015-07-12,65030,99,18109728
2015-07-13,65030,99,18109728
2015-07-14,65030,99,18109728
2015-07-15,65030,99,18109728
2015-07-16,65030,99,18109728
2015-07-17,66185,99,18118973
2015-07-18,66156,99,18127797
2015-07-19,66180,99,18133155
2015-07-20,66211,99,18138802
2015-07-21,66255,99,18141994
2015-07-22,66206,99,18155635
2015-07-24,66248,99,18166328
2015-07-25,66078,99,18197699
2015-07-26,65665,99,18263007
2015-07-27,64550,99,18430017
2015-07-30,63676,99,18580374
2015-07-31,63276,99,18644081
2015-08-01,62528,99,18759293
2015-08-02,61139,99,18982385
2015-08-04,60428,99,19113810
2015-08-05,60394,99,19124617
2015-08-06,60416,99,19126268
2015-08-07,60418,99,19132530
2015-08-09,60491,99,19132530
2015-08-10,60558,99,19132530
2015-08-11,60614,99,19132530
2015-08-12,60667,99,19132530
2015-08-13,60708,99,19132530
2015-08-15,60801,99,19132530
2015-08-16,60803,99,19132530
2015-08-17,60877,99,19132530
2015-08-18,60927,99,19132530
2015-08-19,60953,99,19132530
2015-08-20,60954,99,19142226
2015-08-22,60994,99,19147680
2015-08-23,61037,99,19149848
2015-08-24,61083,99,19151314
2015-08-25,61121,99,19152838
2015-08-26,61114,99,19155757
2015-08-27,61156,99,19155757
2015-08-28,61191,99,19155757
2015-08-29,61227,99,19155757
2015-08-30,61254,99,19155757
2015-08-31,61276,99,19155757
2015-09-01,61305,99,19155757
2015-09-02,61306,99,19155757
2015-09-03,61330,99,19155757
2015-09-04,61351,99,19155757
2015-09-05,61356,99,19155757
2015-09-06,61382,99,19158080
2015-09-07,61384,99,19162726
2015-09-08,61454,99,19162726
2015-09-09,61477,99,19163687
2015-09-10,61506,99,19163687
2015-09-11,61530,99,19163687
2015-09-12,61573,99,19163687
2015-09-14,61645,99,19163687
2015-09-15,61674,99,19163687
2015-09-16,61704,99,19163687
2015-09-18,61793,99,19163687
2015-09-19,61813,99,19163687
2015-09-20,61899,99,19163687
2015-09-21,61896,99,19163687
2015-09-22,61935,99,19163687
2015-09-23,61959,99,19163687
2015-09-24,61964,99,19163687
2015-09-25,62015,99,19163687
2015-09-26,62081,99,19164244
2015-09-27,62140,99,19166391
2015-09-28,62220,99,19170431
2015-09-29,62230,99,19170901
2015-09-30,62278,99,19170901
2015-10-01,62321,99,19170901
2015-10-02,62356,99,19170901
2015-10-03,62408,99,19170901
2015-10-04,62439,99,19170901
2015-10-05,62477,99,19170901
2015-10-06,62523,99,19170901
2015-10-07,62571,99,19170901
2015-10-08,62615,99,19170901
2015-10-09,62657,99,19170901
2015-10-10,62698,99,19170901
2015-10-11,62719,99,19170901
2015-10-13,62801,99,19170901
2015-10-14,62816,99,19170901
2015-10-15,62837,99,19170901
2015-10-16,62858,99,19170901
2015-10-17,62900,99,19170901
2015-10-18,62940,99,19170901
2015-10-19,62991,99,19170901
2015-10-20,63035,99,19170901
2015-10-21,63075,99,19170901
2015-10-22,63109,99,19170901
2015-10-23,63156,99,19170901
2015-10-24,63182,99,19170901
2015-10-25,63237,99,19170901
2015-10-26,63312,99,19170901
2015-10-27,63341,99,19170901
2015-10-28,63340,99,19170901
2015-10-29,63378,99,19170901
2015-10-30,63418,99,19170901
2015-10-31,63423,99,19170901
2015-11-02,63505,99,19170901
2015-11-03,63559,99,19170901
